objectid,hawaiistgrdsownerlulcarea,perimeter,landcover,featureuid,createdate,createdby,modifieddate,modifiedby,agency,deliverydate,sourceid,severity,publishdate,comments,st_areashape,st_perimetershape
118,111344963.509,206506.718,Cropland and Pasture,{B80AACA6-8154-4608-B8E7-3A2610C5B9E7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,111348606.577023,206510.124473795
119,165341050.291,131975.648,Shrub and Brush Rangeland,{22E1C1BD-7438-4F36-880A-49F0E0D033E1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,165340201.853253,131975.021230001
120,49051488.917,78488.443,Cropland and Pasture,{9277F49F-A5D7-4815-9B91-4DB6211A1023},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,49052463.2669146,78489.1073290926
121,3176063.713,10595.953,Commercial and Services,{41380999-C434-430D-AD21-85C583657168},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3176103.72595844,10596.054015902
122,668583.424,4353.834,Cropland and Pasture,{8ADE498C-90F9-490D-86DB-21C9F4E76A27},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,668610.144528812,4353.93065455883
123,2638518.058,7023.837,Herbaceous Rangeland,{7D985C43-0AA0-4CE9-B67E-F0CEF849C7D5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2638568.27631684,7023.90239695058
124,3322504.299,19658.949,Residential,{8AEFD974-EA9A-4E6D-BBBF-9973F0BBDC32},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3322630.87559451,19659.3212859416
127,3087091.35,9386.634,Cropland and Pasture,{9893C9FD-CABB-49C6-AD78-B1F67519E0F5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3087210.7802775,9386.83274248125
128,113682.574,1420.096,Commercial and Services,{07D2120D-B40E-4DF2-B642-8D16125467CF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,113686.935877495,1420.12377477139
533,15985224.846,42552.528,Evergreen Forest Land,{912F2470-DE40-4833-8413-7A04E71FA1DB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,15985093.5998091,42552.3026281121
125,7960440.955,21795.406,Cropland and Pasture,{8ED1A587-30EB-4650-874E-4BE8755D6DB1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,7960738.78863606,21795.8091518949
126,994969.201,6118.632,Evergreen Forest Land,{0487C1FE-DF9B-4586-B534-76E965675DDA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,995007.246822917,6118.76819325292
129,406930.327,4234.23,"Transportation, Communications and Utilities",{5932E169-2C7A-446A-9C85-95CFA071AF00},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,406945.655987718,4234.31213715488
345,116224.831,1470.236,Residential,{09425275-9574-493A-8E9B-8A730F8BD1DA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,116224.284108256,1470.2317064147
132,4081448.458,18224.466,Shrub and Brush Rangeland,{62448B6B-5E17-40A9-A3E9-FEB37D44BDBD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,4081527.91919858,18224.5913226726
133,338231.878,2568.175,Residential,{40EF7B15-E437-43FF-8D54-2F58BAC31593},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,338244.799083265,2568.22622684828
134,824713.466,4292.542,Cropland and Pasture,{36D6C943-A811-41B9-9ABD-DFE610E5FB63},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,824728.965495341,4292.59394663732
135,701557.023,4275.059,Commercial and Services,{2ACEDB84-9423-4177-8633-D0E9E2134E2B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,701583.616169786,4275.14352483262
136,303039.558,2530.746,Other Urban or Built-up Land,{E57FFF98-3D55-4DE4-BE39-66726743EEE8},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,303044.760741154,2530.76250962702
152,223317.318,1829.174,Evergreen Forest Land,{5C4E8A2B-89EC-445A-9CB0-6B3C2C3E4154},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,223321.774378196,1829.18875145024
137,1988572.664,7256.935,Herbaceous Rangeland,{2E493B00-0816-410B-88D2-BC63D174EA39},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1988613.42465557,7256.99645994814
138,595618.876,3279.217,Residential,{FB663748-26FF-4FCE-B1AD-2B646731AAAD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,595629.155856088,3279.24032698954
139,547234.388,5139.542,Commercial and Services,{AAD2BB15-2D2B-4BAF-AEE3-A935D0344162},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,547243.947103594,5139.59363226608
140,170968.884,1811.44,Reservoirs,{163422A8-C6BD-402F-921F-41AA68A6F5E5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,170975.697529445,1811.47473592217
141,979257.296,4364.677,Forested Wetland,{984AAC73-5909-4F0E-A2D4-C0C2A205E5F9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,979279.233910857,4364.71407323526
142,240313.39,2002.221,Commercial and Services,{6C6C4023-C787-4B16-9273-7C0D797CB956},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,240322.408617757,2002.25587477108
143,1158422.654,7206.815,Residential,{0F717DF5-6AF6-4E8B-ACD5-AB20B14B8F60},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1158443.11354177,7206.88350686871
145,1170134.21,6951.103,Cropland and Pasture,{C72175AB-A90B-4149-8599-D345CD2B479D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1170157.03475758,6951.14215977192
146,1011765.831,7612.352,Other Urban or Built-up Land,{268FEDFB-9263-4427-A4ED-E9C6DC7AD726},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1011803.49454226,7612.49482399001
147,124016.481,1523.745,Commercial and Services,{F7C4349E-88CC-4CE8-87B9-D2FCB1D6B66C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,124018.652809751,1523.76061236455
148,425091.035,3363.516,Beaches,{5E6D0816-F92D-42BF-AA0F-C80B3F05040E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,425089.460928771,3363.49982646259
149,297749.843,2152.87,Residential,{7C1336F8-050A-47AB-A770-0409E9E07CF6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,297761.188951446,2152.913098473
150,356392.135,3664.029,Residential,{D79A1B20-01B5-4002-AAE5-2DF5D9310202},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,356398.832809689,3664.05965596097
151,771951.265,3850.453,Other Urban or Built-up Land,{D74FBF86-B9EE-42B8-A5A7-E22D45BCB924},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,771979.652166092,3850.5261222515
153,1947376.228,7929.274,Evergreen Forest Land,{1EABFA93-DBEF-4FCD-B406-0981ACD2EC8E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1947451.16067013,7929.43725101754
154,415823.483,3596.033,Commercial and Services,{D864EF93-FEE0-4F2C-B725-B9CA85A44AB7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,415831.174912779,3596.07908605024
155,132538.641,1471.278,Residential,{6BA66821-145F-48BF-8541-72ECAC23D4FE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,132543.825446435,1471.30914624683
156,25408015.154,61750.196,Evergreen Forest Land,{68B0F194-23C8-40C0-A5A3-ABA47E29E72B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,25408957.3176962,61751.3760289916
157,241187.945,2364.809,Residential,{ED46134F-44CC-40E8-8BE8-B1E696B7EA8F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,241192.444877079,2364.83465256456
158,695146.975,6236.714,Commercial and Services,{D9EAD759-79A9-42DC-B6D4-67F7A184886B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,695172.613555558,6236.83360922707
159,215292.239,2399.513,Reservoirs,{27F3140A-9467-43D0-8A2A-D602DD0EEDF3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,215296.970808587,2399.54025508913
160,107653.893,1322.835,Residential,{53CE2E4D-0EAE-4C13-83D2-8101D8B42525},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,107658.140644564,1322.8598860147
847,83082.381,1374.336,Other Agricultural Land,{8E73168D-88D6-447E-8843-576585639B97},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,83081.3192570914,1374.32941977056
161,1532518.704,11432.483,Beaches,{B5B19A48-B726-44FD-A12C-9AED8A367EDB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1532510.7871827,11432.3830327568
162,182231.919,2434.99,Residential,{23759EDD-7613-42BA-BC38-94E5ACEE4F41},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,182235.290419406,2435.01656760496
163,602255.536,3737.213,Cropland and Pasture,{848A250E-94DB-488C-B7B0-F26353B2958B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,602267.630879044,3737.23821587279
164,131526.547,1723.735,Lakes,{7335F80A-7D5C-46B1-A9A4-23D17992FF49},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,131525.960898731,1723.72767534466
165,531.224,126.612,Commercial and Services,{3CAE2D65-9DA3-4CCF-8B4A-36FB61EFEE4D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,531.232947687653,126.613153333241
166,140700.393,1657.08,Industrial,{D88D63BD-D522-4F8E-B72F-FCF4A66E46FC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,140705.562287876,1657.10906173764
167,101287.758,1549.504,Cropland and Pasture,{008FA5C2-8638-4709-8DE4-EA3E991DE426},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,101289.653345528,1549.52178557544
174,708558.263,4440.13,Evergreen Forest Land,{60333481-D384-47BC-9F3D-53A0C662C467},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,708571.604972099,4440.17464473017
175,79257.147,1116.639,Residential,{403DA997-8895-49E7-9237-D1D4E0E5141F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,79258.676214832,1116.64730419347
178,487816.988,2950.812,Evergreen Forest Land,{C28818B7-D91C-4FB8-B521-257D89FDEA34},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,487826.960774776,2950.83932788067
168,2281522.411,13399.621,Bare Exposed Rock,{CB9B5CE3-FE15-4B7F-B45C-CB3EBCD503A2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2281513.90533441,13399.6070749254
169,267478.386,2134.333,Residential,{2FEEA91B-43A6-439A-8B59-0C3F87AF82ED},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,267488.185847095,2134.37119302675
170,255121.884,2550.229,Residential,{AE15F160-48FA-4A67-8D1C-79D5401C4060},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,255126.743627828,2550.25649627455
171,437391.815,6668.939,Streams and Canals,{4A25BF55-C2BC-4F56-8BEA-1861A2C329DD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,437407.878229148,6669.0779774471
176,658136.517,4790.733,Cropland and Pasture,{28CA2A4D-410D-461B-8714-4A95974EFFE3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,658160.699894461,4790.82167044989
177,116371.976,1382.712,Residential,{2DE514F5-1F49-4434-A76E-C664CCAE699D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,116376.328218096,1382.73949601456
172,11807829.317,29939.575,Shrub and Brush Rangeland,{68C0AA70-0D9C-453F-9601-B713791C86A7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,11808252.9040021,29940.1500974522
173,236814.721,2465.743,Cropland and Pasture,{3FDAF2F4-04DD-4D9E-A7B7-E474C5A30BEC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,236823.476471461,2465.79455694013
179,1700383.44,8853.63,Residential,{88810544-A7AA-43F1-9DB1-49D2C06EB328},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1700420.87508943,8853.72504862434
180,45603.632,781.632,Lakes,{A08BF1B8-5931-4ECB-85FB-92EC6B444CB5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,45604.5425868902,781.638501971965
181,209034.277,1949.138,Residential,{793DE232-3F48-4B62-B6BD-80CBCC93068F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,209038.246748371,1949.16035242929
182,1048937.966,7486.105,Residential,{E01C3EDF-8B3D-4A89-9ED1-D813960F1C71},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1048977.85050495,7486.24863873187
183,88156.55,1504.314,Reservoirs,{057353C5-5B79-45E8-83A6-879E44668A3C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,88158.4675006051,1504.33272211018
184,94428.956,1546.798,Reservoirs,{10E97A42-3068-42C4-AC5A-5005E6747AAF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,94431.0034588668,1546.81857280495
185,68352.571,972.574,Reservoirs,{BAA31173-0B80-48C7-BFC0-BC0371135996},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,68354.0666072725,972.585851589894
210,216297.935,2147.279,Shrub and Brush Rangeland,{2ACFC061-3A28-470C-874D-F22140CB5D00},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,216302.212341299,2147.30029830951
186,1315422.955,5935.482,Residential,{0BC0F617-6B44-4F03-BE03-88ED6271C05D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1315461.02228511,5935.5697307883
187,51804.39,827.878,Lakes,{B67EAE72-191A-4A52-943F-92F184808965},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,51805.4046147352,827.885460763431
188,92158.282,1194.537,Residential,{23E1927D-6F55-443C-8F6D-7DF7F6B406BC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,92160.1008876964,1194.54701981612
189,92453.671,1176.18,Commercial and Services,{CE6FAADD-789E-4950-814E-5D6548771C91},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,92455.6811577299,1176.19219400236
190,110135.925,1371.946,Lakes,{48EC50DD-FEDD-41BD-A728-FECF17C84410},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,110135.268395599,1371.94146587349
191,1540695.135,6158.329,Reservoirs,{14F122A9-AAF4-4287-B871-9136AB8E9974},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1540752.21971093,6158.44276430412
192,136758.939,1466.727,Residential,{298EB39D-7AA0-4D60-8DDE-2867E96138DB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,136761.985124207,1466.74588684025
193,84957.24,1272.852,Reservoirs,{18C268C0-550A-47B7-9E4A-E0C1A76EED1D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,84959.0788571854,1272.86481007621
201,718721.459,4000.957,Residential,{987AC190-2585-4D83-B69B-B8A0C7433284},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,718737.301402221,4001.00674104312
194,1560715.058,6924.907,Evergreen Forest Land,{D63ED837-E994-49EC-BEBF-698D565FA867},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1560749.82259718,6924.99638125002
195,284691.239,2093.435,Residential,{F4B917BF-EE79-4288-B9DE-BEC308ECCB99},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,284696.76257844,2093.45505185506
196,47457.109,891.949,Residential,{ACF89E0E-09D5-403A-8B2B-D26CD58B99B6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,47458.0498242968,891.956679355891
197,1712046.426,8830.095,Residential,{38E9347D-8FCC-4C63-87C0-A7FD91562E7A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1712081.28116767,8830.16389178949
198,331350.488,2902.061,Evergreen Forest Land,{1B6D41FB-1EC9-4136-BFD5-1AFB861161F6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,331362.873116672,2902.11421047006
199,188874.839,1916.46,Residential,{57B56383-4C79-4766-A8CA-33E9176D262C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,188878.532035768,1916.47754214633
200,54457.899,934.586,Commercial and Services,{326464A2-BA46-49AE-BFCB-087E20CBCF42},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,54458.973347576,934.596351526772
820,93546.183,1281.991,Commercial and Services,{2CAA4D1F-FA25-4621-A6C4-1C23A1BD0A0E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,93543.2806290208,1281.97470195577
202,1510912.682,8031.819,Residential,{3C7DCE62-6F3D-4476-8B4A-FFA4DAAE2C51},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1510968.03688109,8031.96507891134
203,1443093.193,5038.426,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{B6055365-0B8F-4BE5-9A17-C401EF96A1A9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1443084.42380295,5038.41238936707
204,144968.926,1644.256,Commercial and Services,{00E1FCB1-574A-4EF2-A1D7-2E30762409B1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,144971.882977303,1644.27370848119
205,347059.484,2820.941,Residential,{86E8EE00-1A05-4BAE-9252-FDD6A5B92F2A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,347057.325845136,2820.91835028662
206,269783.643,2376.708,Commercial and Services,{A78EA14B-3512-4C10-941C-ADB3529D7115},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,269789.070853287,2376.73318739269
207,75209.063,1029.865,Residential,{EC6DA3E5-8CE7-485B-AFD2-29A3EC86698B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,75210.629026217,1029.87386115118
208,158670.37,1688.297,Other Urban or Built-up Land,{8A7A40FF-79E2-44B1-AC9F-C207A9A0A211},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,158673.587030723,1688.31079873524
209,56216.842,965.805,Commercial and Services,{3F812CAB-6B26-426C-B1EB-1C938FF2665C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,56218.9085126443,965.823258604368
821,95887.624,1785.372,"Transportation, Communications and Utilities",{F77ED545-B4D4-4F0A-AF96-D6DDCB60DB97},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,95886.6189090645,1785.35910535622
822,20005309.903,49130.275,Herbaceous Rangeland,{48D3D095-7A27-4869-8424-7D773BA00430},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,20005114.792504,49130.0400927634
211,281469.063,2528.72,Industrial,{CE345503-4AA4-4C33-A8EB-1548FE1CF931},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,281474.805527062,2528.7461135229
212,216648.989,2031.834,Shrub and Brush Rangeland,{8CF3E881-565A-4D47-B958-0ADE75927A93},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,216653.325779888,2031.84879191445
213,128764.936,1535.661,Residential,{33EC8ADE-2DFF-4AE8-8BAB-1A45A50E0397},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,128767.657889301,1535.6745477113
214,87065.776,1507.245,Residential,{70741410-2F60-4027-BC22-8D165DBBB6E8},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,87068.9275668046,1507.27169729114
215,56356.937,881.831,Lakes,{C977F3BE-9B4B-46C7-8F60-445B4B72578C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,56358.0562435101,881.839381370615
216,82659.556,1128.489,Commercial and Services,{A0B8BAA1-66C1-484D-90B1-407C3217B4B5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,82661.2795617823,1128.50185827969
217,80374.946,1076.059,Commercial and Services,{D5E704CF-48E6-4B14-A63C-D56FD95F2129},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,80377.8423131304,1076.07830727538
218,314540.098,2840.16,"Transportation, Communications and Utilities",{13B87A8F-345C-4D96-BD31-C655AAA15B07},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,314546.334807182,2840.18444271272
219,426311.926,3133.171,Evergreen Forest Land,{46BCD99B-4E13-49AC-A754-E19746D7E860},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,426321.516151935,3133.21536716029
227,773112.203,7469.497,Residential,{781308AB-D5B7-415F-B6C8-EC52CCFFA9D9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,773139.369474452,7469.6292380164
220,4431489.117,12199.513,Evergreen Forest Land,{41223823-2A81-46EC-93B9-42858463E69F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,4431648.08662477,12199.7334686395
221,184195.634,2031.51,Shrub and Brush Rangeland,{7AB4CCFF-2BED-474C-9EDC-511B6EC6E36B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,184199.336748095,2031.52101505172
222,107026.295,1651.487,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{3794A0B6-AE9F-4176-ACCA-B11E2517D129},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,107025.607161279,1651.47939988082
223,60842.338,986.646,Lakes,{1D3C3C9A-E853-4DBF-A9AB-8744CBEF4B94},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,60842.0065642783,986.642954527819
224,182094.344,1923.689,"Strip Mines, Quarries, and Gravel Pits",{5BA60DC5-E7EB-460B-B9AB-AB1697994124},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,182100.717036225,1923.72200041725
225,141167.017,1511.395,"Orchards, Groves, Vineyards, Nurseries and Ornamental Horticultural Areas",{B77475CC-9C2F-4C72-9216-833B2E6BB4E8},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,141166.092903044,1511.38412117645
226,72012.75,1147.011,Reservoirs,{9ED2349A-9A20-43DC-B871-2F414E04F1AA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,72014.3131362791,1147.02169464137
228,93418.323,1234.125,Commercial and Services,{DC1C8F5D-7840-455F-903E-4436B31EB003},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,93421.6243521073,1234.14682753246
304,152521.566,1529.269,Residential,{4867F06F-5121-48BA-BFDC-D26513EE1B55},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,152520.540531876,1529.26326382127
229,1216595.375,5055.549,Lakes,{0450C8E5-965D-41A3-8B79-08969E18EB7B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1216587.81387795,5055.52635287418
230,3224952.034,22584.624,Beaches,{CA0EDB71-50D3-4385-BEEA-4A0E0C531240},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3224934.29236968,22584.4242147033
240,408128.611,3539.426,Commercial and Services,{9B6F0421-0CD5-432D-8A25-83BC8A62C4D5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,408124.107419533,3539.40776263803
231,2822368.651,9966.112,Lakes,{A08B2FA9-02BF-404C-AD86-A255A1EE42F4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2822352.61119745,9966.05726629657
232,650101.164,4697.954,Lakes,{B5ABDAE2-3500-4830-85F5-E7CD4456D27E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,650096.877151109,4697.92524035992
233,63242.593,1150.22,Lakes,{46CB4FD3-2DCB-4174-A1CF-103941A4BD91},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,63242.2251618538,1150.21958467379
234,1369770.297,6954.019,Mixed Barren Land,{9ECABE63-B92E-4497-AA0D-8D71B5712AEF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1369762.30840714,6954.0092688343
241,95797.159,1238.285,Other Agricultural Land,{35BA4D69-9981-4592-83EC-A68A29ACF89A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,95796.1075939867,1238.27608599558
273,312474.267,2624.234,Residential,{F315A582-037A-4792-9AED-0A996E6EC5FE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,312471.990328605,2624.22672295875
235,3889867.443,10859.618,Mixed Barren Land,{F8A58B08-22A2-4082-9A93-335AA6DCAEC9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3889844.23694804,10859.580316077
236,98790.869,1324.072,Lakes,{DE1357BB-D9A4-407F-B4DD-1B5BCADE3B7E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,98790.2540869945,1324.0651108964
237,490214.068,2869.081,Mixed Rangeland,{7061A640-7DBC-4167-8736-6C2D30305997},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,490211.261943244,2869.06903217837
